ocid,tender_id,vendor_id,bid_value,submitted_at,status,disqualification_reason,is_winner
ocds-pgraph-T-0533,T-0533,V-0096,9832668.31,2025-09-20T18:42:00,valid,,0
ocds-pgraph-T-0533,T-0533,V-S001,10204044.02,2025-09-20T14:54:00,valid,,0
ocds-pgraph-T-0534,T-0534,V-0020,4395557.25,2025-12-20T10:27:00,valid,,1
ocds-pgraph-T-0535,T-0535,V-0218,6917297.9,2023-04-09T10:12:00,valid,,0
ocds-pgraph-T-0535,T-0535,V-Y006,7198495.09,2023-04-09T09:19:00,valid,,0
ocds-pgraph-T-0535,T-0535,V-Y005,7417404.1,2023-04-09T09:02:00,valid,,0
ocds-pgraph-T-0535,T-0535,V-0155,6830648.42,2023-04-09T16:43:00,valid,,1
ocds-pgraph-T-0536,T-0536,V-0087,2269340.51,2022-11-04T14:27:00,valid,,1
ocds-pgraph-T-0536,T-0536,V-0154,2376680.74,2022-11-04T17:45:00,valid,,0
ocds-pgraph-T-0536,T-0536,V-0092,2504466.95,2022-11-04T15:33:00,valid,,0
ocds-pgraph-T-0536,T-0536,V-0221,2360755.29,2022-11-04T10:25:00,valid,,0
ocds-pgraph-T-0536,T-0536,V-0130,2301139.38,2022-11-04T08:20:00,valid,,0
ocds-pgraph-T-0536,T-0536,V-0151,2325205.48,2022-11-04T10:37:00,valid,,0
ocds-pgraph-T-0537,T-0537,V-0120,1428545.69,2025-07-20T12:23:00,valid,,0
ocds-pgraph-T-0537,T-0537,V-0152,1448083.39,2025-07-20T18:50:00,valid,,0
ocds-pgraph-T-0537,T-0537,V-0227,1331800.97,2025-07-20T10:14:00,valid,,1
ocds-pgraph-T-0537,T-0537,V-0113,1458662.01,2025-07-20T16:29:00,valid,,0
ocds-pgraph-T-0537,T-0537,V-0058,1546698.44,2025-07-20T14:09:00,valid,,0
ocds-pgraph-T-0538,T-0538,V-0092,9230013.7,2024-10-11T17:56:00,valid,,0
ocds-pgraph-T-0538,T-0538,V-0087,7826026.37,2024-10-11T11:59:00,valid,,1
ocds-pgraph-T-0538,T-0538,V-0154,9879536.6,2024-10-11T18:14:00,valid,,0
ocds-pgraph-T-0539,T-0539,V-Y002,9152335.37,2024-07-14T16:53:00,valid,,1
ocds-pgraph-T-0539,T-0539,V-0196,9302394.78,2024-07-14T17:29:00,valid,,0
ocds-pgraph-T-0539,T-0539,V-0048,10136046.5,2024-07-14T16:29:00,valid,,0
ocds-pgraph-T-0539,T-0539,V-0217,9769857.51,2024-07-14T14:43:00,valid,,0
ocds-pgraph-T-0540,T-0540,V-0087,9407272.59,2023-07-08T13:28:00,valid,,1
ocds-pgraph-T-0540,T-0540,V-0092,10412919.79,2023-07-08T14:16:00,valid,,0
ocds-pgraph-T-0540,T-0540,V-0154,11903734.66,2023-07-08T10:28:00,valid,,0
ocds-pgraph-T-0541,T-0541,V-0092,7238002.3,2024-05-06T15:52:00,valid,,0
ocds-pgraph-T-0541,T-0541,V-Y002,6941088.83,2024-05-06T08:14:00,valid,,1
ocds-pgraph-T-0541,T-0541,V-0109,6948896.71,2024-05-06T13:02:00,valid,,0
ocds-pgraph-T-0541,T-0541,V-0196,7410675.02,2024-05-06T18:34:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0227,485626.15,2023-09-05T17:31:00,valid,,1
ocds-pgraph-T-0542,T-0542,V-0180,567806.54,2023-09-05T17:08:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0120,547907.69,2023-09-05T11:27:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0113,522087.22,2023-09-05T10:11:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0152,526812.55,2023-09-05T16:07:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0058,538813.08,2023-09-05T12:37:00,valid,,0
ocds-pgraph-T-0542,T-0542,V-0005,513027.44,2023-09-05T14:42:00,valid,,0
ocds-pgraph-T-0543,T-0543,V-0092,9518705.66,2024-01-10T18:05:00,valid,,0
ocds-pgraph-T-0543,T-0543,V-0087,8793359.65,2024-01-10T11:12:00,valid,,1
ocds-pgraph-T-0544,T-0544,V-0048,8734178.68,2025-12-28T08:42:00,valid,,0
ocds-pgraph-T-0544,T-0544,V-0190,9141277.38,2025-12-28T14:01:00,valid,,0
ocds-pgraph-T-0544,T-0544,V-0057,8427409.7,2025-12-28T13:38:00,valid,,0
ocds-pgraph-T-0544,T-0544,V-0217,7820890.37,2025-12-28T16:22:00,valid,,1
ocds-pgraph-T-0544,T-0544,V-0225,7915887.1,2025-12-28T16:23:00,valid,,0
ocds-pgraph-T-0545,T-0545,V-0092,1235258.1,2023-07-06T14:17:00,valid,,0
ocds-pgraph-T-0545,T-0545,V-0154,1136370.75,2023-07-06T17:21:00,valid,,0
ocds-pgraph-T-0545,T-0545,V-0087,1100954.65,2023-07-06T11:19:00,valid,,1
ocds-pgraph-T-0545,T-0545,V-0071,1120205.06,2023-07-06T10:39:00,valid,,0
ocds-pgraph-T-0546,T-0546,V-0217,8862456.2,2024-03-31T11:28:00,valid,,0
ocds-pgraph-T-0546,T-0546,V-0196,8761059.31,2024-03-31T18:10:00,valid,,1
ocds-pgraph-T-0546,T-0546,V-0225,9660825.28,2024-03-31T14:09:00,valid,,0
ocds-pgraph-T-0546,T-0546,V-0057,9037874.52,2024-03-31T13:51:00,valid,,0
ocds-pgraph-T-0546,T-0546,V-0157,9295973.11,2024-03-31T15:55:00,valid,,0
ocds-pgraph-T-0547,T-0547,V-0217,11817500.86,2025-04-26T11:05:00,valid,,0
ocds-pgraph-T-0547,T-0547,V-Y002,12179245.93,2025-04-26T11:00:00,valid,,0
ocds-pgraph-T-0547,T-0547,V-0196,11370994.86,2025-04-26T13:05:00,valid,,0
ocds-pgraph-T-0547,T-0547,V-0048,9892437.15,2025-04-26T10:08:00,valid,,1
ocds-pgraph-T-0547,T-0547,V-0057,9946419.9,2025-04-26T09:09:00,valid,,0
ocds-pgraph-T-0548,T-0548,V-0196,6541295.04,2024-08-22T09:18:00,valid,,0
ocds-pgraph-T-0548,T-0548,V-0225,6403373.64,2024-08-22T15:37:00,valid,,0
ocds-pgraph-T-0548,T-0548,V-0190,6359449.74,2024-08-22T15:04:00,valid,,1
ocds-pgraph-T-0549,T-0549,V-0109,9479343.81,2026-08-07T14:37:00,valid,,0
ocds-pgraph-T-0549,T-0549,V-0048,9290413.87,2026-08-07T11:19:00,valid,,1
ocds-pgraph-T-0549,T-0549,V-0225,9772049.94,2026-08-07T10:29:00,valid,,0
ocds-pgraph-T-0550,T-0550,V-0092,2003979.52,2025-03-03T11:23:00,valid,,0
ocds-pgraph-T-0550,T-0550,V-0154,1657015.85,2025-03-03T10:50:00,valid,,1
ocds-pgraph-T-0550,T-0550,V-0087,1909616.65,2025-03-03T09:31:00,valid,,0
ocds-pgraph-T-0550,T-0550,V-0077,2049926.23,2025-03-03T08:39:00,valid,,0
ocds-pgraph-T-0551,T-0551,V-0217,3298551.85,2026-06-29T18:11:00,valid,,0
ocds-pgraph-T-0551,T-0551,V-0196,3335636.83,2026-06-29T13:59:00,valid,,0
ocds-pgraph-T-0551,T-0551,V-0057,2904957.85,2026-06-29T09:16:00,valid,,1
ocds-pgraph-T-0551,T-0551,V-Y002,3272738.29,2026-06-29T13:04:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-0109,9375250.57,2022-09-26T10:09:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-0157,8389982.28,2022-09-26T10:06:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-0092,9017968.32,2022-09-26T08:24:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-0048,7777287.17,2022-09-26T10:37:00,valid,,1
ocds-pgraph-T-0552,T-0552,V-0217,8295814.91,2022-09-26T17:11:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-0225,8412614.13,2022-09-26T09:03:00,valid,,0
ocds-pgraph-T-0552,T-0552,V-Y002,9378656.12,2022-09-26T10:12:00,valid,,0
ocds-pgraph-T-0553,T-0553,V-0057,3946972.38,2024-11-20T15:55:00,valid,,0
ocds-pgraph-T-0553,T-0553,V-0048,4088064.67,2024-11-20T14:01:00,valid,,0
ocds-pgraph-T-0553,T-0553,V-Y002,3656199.93,2024-11-20T08:36:00,valid,,1
ocds-pgraph-T-0553,T-0553,V-0217,4240725.79,2024-11-20T08:21:00,valid,,0
ocds-pgraph-T-0553,T-0553,V-0092,3702670.21,2024-11-20T15:01:00,valid,,0
ocds-pgraph-T-0554,T-0554,V-0087,3131228.61,2022-11-07T11:04:00,valid,,1
ocds-pgraph-T-0554,T-0554,V-0154,3911629.87,2022-11-07T18:44:00,valid,,0
ocds-pgraph-T-0554,T-0554,V-0092,3358452.0,2022-11-07T13:54:00,valid,,0
ocds-pgraph-T-0554,T-0554,V-0026,3874871.85,2022-11-07T14:14:00,valid,,0
ocds-pgraph-T-0554,T-0554,V-Y006,3577166.08,2022-11-07T14:34:00,valid,,0
ocds-pgraph-T-0555,T-0555,V-0087,4535850.86,2022-12-20T17:00:00,valid,,0
ocds-pgraph-T-0555,T-0555,V-0092,4449488.85,2022-12-20T18:53:00,valid,,1
ocds-pgraph-T-0555,T-0555,V-0154,4903363.5,2022-12-20T18:28:00,valid,,0
ocds-pgraph-T-0555,T-0555,V-0151,5535633.06,2022-12-20T13:49:00,valid,,0
ocds-pgraph-T-0556,T-0556,V-0092,5029687.76,2023-03-13T13:51:00,valid,,0
ocds-pgraph-T-0556,T-0556,V-0087,4330558.92,2023-03-13T10:34:00,valid,,1
ocds-pgraph-T-0556,T-0556,V-0154,4913800.98,2023-03-13T14:01:00,valid,,0
ocds-pgraph-T-0557,T-0557,V-0196,3168913.67,2025-02-27T13:12:00,valid,,1
ocds-pgraph-T-0557,T-0557,V-0048,3551030.69,2025-02-27T10:05:00,valid,,0
ocds-pgraph-T-0559,T-0559,V-0154,8656263.72,2023-02-26T15:48:00,valid,,0
ocds-pgraph-T-0559,T-0559,V-0087,8510127.34,2023-02-26T16:16:00,valid,,0
ocds-pgraph-T-0559,T-0559,V-0092,7944166.42,2023-02-26T10:36:00,valid,,1
ocds-pgraph-T-0559,T-0559,V-0172,8774696.09,2023-02-26T09:21:00,valid,,0
ocds-pgraph-T-0559,T-0559,V-0218,8107063.91,2023-02-26T10:03:00,valid,,0
ocds-pgraph-T-0560,T-0560,V-0180,2300462.72,2025-07-27T16:03:00,valid,,1
ocds-pgraph-T-0560,T-0560,V-0152,2598552.18,2025-07-27T15:26:00,valid,,0
ocds-pgraph-T-0560,T-0560,V-0227,2589784.13,2025-07-27T08:36:00,valid,,0
ocds-pgraph-T-0561,T-0561,V-0092,923105.58,2023-01-21T09:56:00,valid,,1
ocds-pgraph-T-0562,T-0562,V-0101,45760268.7,2023-08-19T17:47:00,valid,,1
ocds-pgraph-T-0563,T-0563,V-0189,2653151.76,2023-02-27T15:22:00,valid,,1
ocds-pgraph-T-0564,T-0564,V-0189,10716366.25,2024-07-17T16:47:00,valid,,0
ocds-pgraph-T-0564,T-0564,V-0126,10046887.16,2024-07-17T15:30:00,valid,,1
ocds-pgraph-T-0564,T-0564,V-0083,11466632.29,2024-07-17T18:07:00,valid,,0
ocds-pgraph-T-0564,T-0564,V-0062,10767047.82,2024-07-17T13:14:00,valid,,0
ocds-pgraph-T-0564,T-0564,V-0116,12344645.73,2024-07-17T18:42:00,valid,,0
ocds-pgraph-T-0565,T-0565,V-0189,12056008.06,2024-05-31T09:04:00,valid,,0
ocds-pgraph-T-0565,T-0565,V-0126,9792022.34,2024-05-31T09:19:00,valid,,1
ocds-pgraph-T-0565,T-0565,V-0232,10019575.0,2024-05-31T10:21:00,valid,,0
ocds-pgraph-T-0565,T-0565,V-0083,11998921.29,2024-05-31T15:13:00,valid,,0
ocds-pgraph-T-0565,T-0565,V-S005,12198363.15,2024-05-31T13:15:00,valid,,0
ocds-pgraph-T-0566,T-0566,V-0189,4125222.06,2024-07-05T11:11:00,valid,,0
ocds-pgraph-T-0566,T-0566,V-0126,3913685.04,2024-07-05T15:40:00,valid,,1
ocds-pgraph-T-0566,T-0566,V-0112,4744564.44,2024-07-05T11:20:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0101,23781558.65,2025-03-02T09:49:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0076,25467046.89,2025-03-02T09:40:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0030,25782609.06,2025-03-02T15:01:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0236,29529918.8,2025-03-02T11:14:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0119,23391333.91,2025-03-02T14:50:00,valid,,1
ocds-pgraph-T-0567,T-0567,V-0160,29244134.21,2025-03-02T15:12:00,valid,,0
ocds-pgraph-T-0567,T-0567,V-0033,27620793.17,2025-03-02T16:01:00,valid,,0
ocds-pgraph-T-0568,T-0568,V-0076,24878145.88,2023-10-07T14:04:00,valid,,0
ocds-pgraph-T-0568,T-0568,V-0101,21799234.13,2023-10-07T13:10:00,valid,,1
ocds-pgraph-T-0569,T-0569,V-0160,7787920.33,2025-06-18T14:55:00,valid,,1
ocds-pgraph-T-0570,T-0570,V-0030,13631210.07,2024-06-13T13:11:00,valid,,1
ocds-pgraph-T-0571,T-0571,V-0101,19111466.6,2023-11-16T15:57:00,valid,,0
ocds-pgraph-T-0571,T-0571,V-0030,18471061.34,2023-11-16T10:37:00,valid,,0
ocds-pgraph-T-0571,T-0571,V-0160,18395288.91,2023-11-16T11:39:00,valid,,0
ocds-pgraph-T-0571,T-0571,V-0236,16278089.46,2023-11-16T16:24:00,valid,,1
ocds-pgraph-T-0571,T-0571,V-0119,16614746.57,2023-11-16T15:42:00,valid,,0
ocds-pgraph-T-0571,T-0571,V-0076,19562993.27,2023-11-16T15:13:00,valid,,0
ocds-pgraph-T-0573,T-0573,V-0189,2897361.76,2025-02-05T15:39:00,valid,,0
ocds-pgraph-T-0573,T-0573,V-0126,2550736.96,2025-02-05T18:30:00,valid,,0
ocds-pgraph-T-0573,T-0573,V-0082,2434486.52,2025-02-05T16:41:00,valid,,1
ocds-pgraph-T-0573,T-0573,V-0145,2524653.53,2025-02-05T16:19:00,valid,,0
ocds-pgraph-T-0573,T-0573,V-0116,2831652.47,2025-02-05T10:42:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0126,3258352.14,2023-11-25T17:11:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0189,2772854.48,2023-11-25T14:07:00,valid,,1
ocds-pgraph-T-0574,T-0574,V-0240,3176280.03,2023-11-25T18:28:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0163,3368064.52,2023-11-25T09:42:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0204,3142229.42,2023-11-25T15:14:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0040,3449604.89,2023-11-25T12:49:00,valid,,0
ocds-pgraph-T-0574,T-0574,V-0164,2942432.84,2023-11-25T13:32:00,valid,,0
ocds-pgraph-T-0575,T-0575,V-0189,6377887.95,2026-02-14T11:29:00,valid,,0
ocds-pgraph-T-0575,T-0575,V-0126,5187656.82,2026-02-14T13:36:00,valid,,1
ocds-pgraph-T-0576,T-0576,V-0032,13654603.78,2023-05-08T17:29:00,valid,,1
ocds-pgraph-T-0576,T-0576,V-0033,14997825.69,2023-05-08T08:32:00,valid,,0
ocds-pgraph-T-0576,T-0576,V-0071,15431600.66,2023-05-08T16:57:00,valid,,0
ocds-pgraph-T-0576,T-0576,V-0081,15079077.3,2023-05-08T15:39:00,valid,,0
ocds-pgraph-T-0576,T-0576,V-0187,15755203.13,2023-05-08T18:34:00,valid,,0
ocds-pgraph-T-0577,T-0577,V-0081,6002103.9,2023-02-18T13:44:00,valid,,0
ocds-pgraph-T-0577,T-0577,V-0187,5492064.31,2023-02-18T10:50:00,valid,,1
ocds-pgraph-T-0577,T-0577,V-0053,5910992.34,2023-02-18T14:51:00,valid,,0
ocds-pgraph-T-0577,T-0577,V-0071,6265265.72,2023-02-18T11:51:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-0056,4218809.05,2025-03-07T12:16:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-0231,5148858.32,2025-03-07T16:42:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-0169,5188420.29,2025-03-07T15:13:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-0113,4810644.76,2025-03-07T14:53:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-0006,4475939.35,2025-03-07T12:31:00,valid,,0
ocds-pgraph-T-0578,T-0578,V-S005,4014433.31,2025-03-07T14:58:00,valid,,1
ocds-pgraph-T-0579,T-0579,V-0053,10758170.48,2023-11-29T18:11:00,valid,,0
ocds-pgraph-T-0579,T-0579,V-0081,8736739.61,2023-11-29T12:30:00,valid,,1
ocds-pgraph-T-0580,T-0580,V-0081,9086034.53,2023-12-30T19:00:00,valid,,0
ocds-pgraph-T-0580,T-0580,V-0053,8199223.7,2023-12-30T08:34:00,valid,,0
ocds-pgraph-T-0580,T-0580,V-0032,9335588.59,2023-12-30T09:32:00,valid,,0
ocds-pgraph-T-0580,T-0580,V-0187,8845157.64,2023-12-30T17:05:00,valid,,0
ocds-pgraph-T-0580,T-0580,V-0071,7866475.28,2023-12-30T16:34:00,valid,,1
ocds-pgraph-T-0581,T-0581,V-0231,1411185.87,2023-05-28T13:25:00,valid,,0
ocds-pgraph-T-0581,T-0581,V-0056,1282558.14,2023-05-28T09:53:00,valid,,1
ocds-pgraph-T-0582,T-0582,V-0056,1494219.32,2024-05-23T17:58:00,valid,,0
ocds-pgraph-T-0582,T-0582,V-0231,1872723.86,2024-05-23T09:58:00,valid,,0
ocds-pgraph-T-0582,T-0582,V-0238,1752699.89,2024-05-23T14:26:00,valid,,0
ocds-pgraph-T-0582,T-0582,V-S005,1497390.81,2024-05-23T12:39:00,valid,,0
ocds-pgraph-T-0582,T-0582,V-0152,1435285.15,2024-05-23T14:08:00,valid,,1
ocds-pgraph-T-0583,T-0583,V-0056,3072050.6,2022-10-31T09:55:00,valid,,0
ocds-pgraph-T-0583,T-0583,V-0231,2976916.64,2022-10-31T09:05:00,valid,,0
ocds-pgraph-T-0583,T-0583,V-0238,2966643.17,2022-10-31T17:18:00,valid,,0
ocds-pgraph-T-0583,T-0583,V-0184,2981294.93,2022-10-31T08:32:00,valid,,0
ocds-pgraph-T-0583,T-0583,V-0005,2623284.05,2022-10-31T15:23:00,valid,,1
ocds-pgraph-T-0584,T-0584,V-0187,882331.8,2023-01-07T17:54:00,valid,,0
ocds-pgraph-T-0584,T-0584,V-0071,996680.17,2023-01-07T11:33:00,valid,,0
ocds-pgraph-T-0584,T-0584,V-0033,901597.87,2023-01-07T08:45:00,valid,,0
ocds-pgraph-T-0584,T-0584,V-0032,837672.58,2023-01-07T14:34:00,valid,,1
ocds-pgraph-T-0584,T-0584,V-0053,1007100.27,2023-01-07T14:56:00,valid,,0
ocds-pgraph-T-0585,T-0585,V-0053,7268461.73,2026-03-09T10:38:00,valid,,0
ocds-pgraph-T-0585,T-0585,V-0187,6016196.94,2026-03-09T15:14:00,valid,,1
ocds-pgraph-T-0585,T-0585,V-0071,6227728.01,2026-03-09T14:41:00,valid,,0
ocds-pgraph-T-0585,T-0585,V-0032,7788726.97,2026-03-09T10:23:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0033,14073987.33,2025-12-01T10:55:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0071,14411246.62,2025-12-01T13:14:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0081,14324237.54,2025-12-01T11:05:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0032,15418852.95,2025-12-01T10:21:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0053,15688148.29,2025-12-01T11:20:00,valid,,0
ocds-pgraph-T-0586,T-0586,V-0187,13638952.63,2025-12-01T10:20:00,valid,,1
ocds-pgraph-T-0587,T-0587,V-0056,3707097.87,2025-01-29T16:11:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0231,3330666.6,2025-01-29T15:37:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0090,3338097.32,2025-01-29T12:14:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0184,3329729.42,2025-01-29T15:04:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0180,3386707.15,2025-01-29T09:42:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0169,3316693.69,2025-01-29T11:29:00,valid,,0
ocds-pgraph-T-0587,T-0587,V-0120,3261624.71,2025-01-29T15:56:00,valid,,1
ocds-pgraph-T-0588,T-0588,V-0187,1430210.93,2024-07-29T09:00:00,valid,,0
ocds-pgraph-T-0588,T-0588,V-0032,1411422.89,2024-07-29T09:07:00,valid,,0
ocds-pgraph-T-0588,T-0588,V-0053,1244598.97,2024-07-29T13:18:00,valid,,1
ocds-pgraph-T-0588,T-0588,V-0071,1245425.62,2024-07-29T13:03:00,valid,,0
ocds-pgraph-T-0589,T-0589,V-0231,3242046.47,2024-04-08T12:28:00,valid,,1
ocds-pgraph-T-0590,T-0590,V-0071,4190083.97,2025-05-08T10:29:00,valid,,1
ocds-pgraph-T-0590,T-0590,V-0053,5352948.79,2025-05-08T10:58:00,valid,,0
ocds-pgraph-T-0590,T-0590,V-0033,5036030.07,2025-05-08T16:42:00,valid,,0
ocds-pgraph-T-0591,T-0591,V-0056,1099814.78,2023-05-28T17:27:00,valid,,1
ocds-pgraph-T-0591,T-0591,V-0231,1169952.07,2023-05-28T10:09:00,valid,,0
ocds-pgraph-T-0592,T-0592,V-0032,4525123.45,2024-06-15T16:23:00,valid,,1
ocds-pgraph-T-0592,T-0592,V-0071,4827962.13,2024-06-15T08:54:00,valid,,0
ocds-pgraph-T-0592,T-0592,V-0081,4552282.92,2024-06-15T18:23:00,valid,,0
ocds-pgraph-T-0592,T-0592,V-0033,4875445.66,2024-06-15T10:05:00,valid,,0
ocds-pgraph-T-0593,T-0593,V-0231,4066367.19,2025-12-03T13:55:00,valid,,1
ocds-pgraph-T-0593,T-0593,V-0056,4099948.83,2025-12-03T10:32:00,valid,,0
ocds-pgraph-T-0593,T-0593,V-0184,4644770.42,2025-12-03T17:27:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0231,3011567.96,2024-01-28T09:03:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0056,2866677.58,2024-01-28T18:23:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0098,3169983.67,2024-01-28T11:22:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0058,2811777.42,2024-01-28T13:55:00,valid,,1
ocds-pgraph-T-0594,T-0594,V-0119,3288752.05,2024-01-28T17:44:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0120,3072926.39,2024-01-28T15:34:00,valid,,0
ocds-pgraph-T-0594,T-0594,V-0169,3623430.75,2024-01-28T18:09:00,valid,,0
ocds-pgraph-T-0595,T-0595,V-0056,1664929.66,2023-01-05T15:08:00,valid,,0
ocds-pgraph-T-0595,T-0595,V-0231,1794763.59,2023-01-05T10:05:00,valid,,0
ocds-pgraph-T-0595,T-0595,V-0119,1639058.0,2023-01-05T14:14:00,valid,,0
ocds-pgraph-T-0595,T-0595,V-0069,1428550.34,2023-01-05T09:48:00,valid,,1
ocds-pgraph-T-0595,T-0595,V-0152,1625215.7,2023-01-05T13:13:00,valid,,0
ocds-pgraph-T-0596,T-0596,V-0231,3673181.11,2023-05-29T16:49:00,valid,,1
ocds-pgraph-T-0596,T-0596,V-0056,3811967.48,2023-05-29T12:54:00,valid,,0
ocds-pgraph-T-0596,T-0596,V-S006,3835434.72,2023-05-29T09:36:00,valid,,0
ocds-pgraph-T-0596,T-0596,V-0006,4013068.1,2023-05-29T10:09:00,valid,,0
ocds-pgraph-T-0597,T-0597,V-0231,777642.71,2023-07-10T11:49:00,valid,,0
ocds-pgraph-T-0597,T-0597,V-0056,762509.5,2023-07-10T17:17:00,valid,,0
ocds-pgraph-T-0597,T-0597,V-0119,690253.67,2023-07-10T08:50:00,valid,,1
ocds-pgraph-T-0597,T-0597,V-0113,819922.6,2023-07-10T11:19:00,valid,,0
ocds-pgraph-T-0597,T-0597,V-0180,823575.43,2023-07-10T08:14:00,valid,,0
ocds-pgraph-T-0598,T-0598,V-0187,10034526.25,2024-03-03T14:23:00,valid,,1
ocds-pgraph-T-0598,T-0598,V-0053,10719484.21,2024-03-03T12:45:00,valid,,0
ocds-pgraph-T-0598,T-0598,V-0081,10796140.76,2024-03-03T13:38:00,valid,,0
ocds-pgraph-T-0598,T-0598,V-0032,10965580.54,2024-03-03T08:26:00,valid,,0
ocds-pgraph-T-0599,T-0599,V-0056,1559965.45,2026-07-28T12:12:00,valid,,1
ocds-pgraph-T-0600,T-0600,V-0053,11715718.03,2025-10-24T14:32:00,valid,,0
ocds-pgraph-T-0600,T-0600,V-0032,11347776.93,2025-10-24T08:36:00,valid,,1
ocds-pgraph-T-0600,T-0600,V-0071,13492992.3,2025-10-24T11:01:00,valid,,0
ocds-pgraph-T-0601,T-0601,V-0095,18836510.17,2025-07-14T16:58:00,valid,,1
ocds-pgraph-T-0602,T-0602,V-0096,35106394.35,2024-03-31T08:34:00,valid,,1
ocds-pgraph-T-0603,T-0603,V-0155,7603587.73,2025-01-03T17:16:00,valid,,0
ocds-pgraph-T-0603,T-0603,V-0218,6605893.3,2025-01-03T12:57:00,valid,,0
ocds-pgraph-T-0603,T-0603,V-0123,6318959.88,2025-01-03T17:59:00,valid,,1
ocds-pgraph-T-0603,T-0603,V-0175,6744290.96,2025-01-03T11:10:00,valid,,0
ocds-pgraph-T-0603,T-0603,V-0198,7044855.46,2025-01-03T17:23:00,valid,,0
ocds-pgraph-T-0603,T-0603,V-0109,7303262.09,2025-01-03T15:03:00,valid,,0
ocds-pgraph-T-0604,T-0604,V-0069,10511525.66,2022-11-30T11:37:00,valid,,0
ocds-pgraph-T-0604,T-0604,V-0062,10980882.95,2022-11-30T16:10:00,valid,,0
ocds-pgraph-T-0604,T-0604,V-0140,10444712.74,2022-11-30T10:27:00,valid,,1
ocds-pgraph-T-0604,T-0604,V-0112,13276611.11,2022-11-30T08:24:00,valid,,0
ocds-pgraph-T-0604,T-0604,V-0239,13241581.9,2022-11-30T16:54:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0095,24753703.39,2025-10-13T14:17:00,valid,,1
ocds-pgraph-T-0605,T-0605,V-0100,25662545.53,2025-10-13T09:43:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0112,27699470.6,2025-10-13T14:18:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0124,27923369.19,2025-10-13T18:10:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0238,27781719.83,2025-10-13T10:18:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0096,26278938.19,2025-10-13T14:31:00,valid,,0
ocds-pgraph-T-0605,T-0605,V-0129,25182520.56,2025-10-13T10:56:00,valid,,0
ocds-pgraph-T-0606,T-0606,V-0069,10109289.82,2026-07-09T11:20:00,valid,,1
ocds-pgraph-T-0606,T-0606,V-0112,11046537.2,2026-07-09T15:13:00,valid,,0
ocds-pgraph-T-0606,T-0606,V-0239,11061607.52,2026-07-09T18:33:00,valid,,0
ocds-pgraph-T-0606,T-0606,V-0045,10305308.58,2026-07-09T09:43:00,valid,,0
ocds-pgraph-T-0607,T-0607,V-0096,36194399.21,2023-05-10T13:08:00,valid,,0
ocds-pgraph-T-0607,T-0607,V-0095,32778178.85,2023-05-10T14:37:00,valid,,1
ocds-pgraph-T-0607,T-0607,V-0129,36422819.85,2023-05-10T13:35:00,valid,,0
ocds-pgraph-T-0608,T-0608,V-0112,62648358.97,2025-03-08T18:38:00,valid,,1
